RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_encoded,Generation,GeoGender,HasBalance,Active__Prod,Gen_Prod,Gen_Geo
217,695,France,Male,46.0,7,49512.55,1,1.0,0.0,133007.34,0,1675,20.0,FranceMale,Y,0.0,20.0,2
218,730,Spain,Female,33.0,9,0.0,2,0.0,0.0,176576.62,0,1807,10.0,SpainFemale,N,0.0,20.0,15
219,807,France,Male,43.0,1,105799.32,2,1.0,0.0,34888.04,1,2436,20.0,FranceMale,Y,0.0,40.0,2
220,592,France,Male,54.0,8,0.0,1,1.0,1.0,28737.71,1,944,30.0,FranceMale,N,1.0,30.0,3
221,726,France,Female,31.0,9,114722.05,2,1.0,1.0,98178.57,0,1138,10.0,FranceFemale,Y,2.0,20.0,1
222,514,Spain,Male,30.0,7,0.0,1,0.0,1.0,125010.24,0,2867,10.0,SpainMale,N,1.0,10.0,15
223,567,France,Male,42.0,2,0.0,2,1.0,1.0,167984.61,0,1751,20.0,FranceMale,N,2.0,40.0,2
224,850,France,Male,33.0,10,0.0,1,1.0,0.0,4861.72,1,2523,10.0,FranceMale,N,0.0,10.0,1
225,671,Germany,Male,45.0,6,99564.22,1,1.0,1.0,108872.45,1,2198,20.0,GermanyMale,Y,1.0,20.0,9
226,670,France,Male,37.0,4,170557.91,2,1.0,0.0,198252.88,0,140,10.0,FranceMale,Y,0.0,20.0,1
227,694,France,Female,30.0,9,0.0,2,1.0,1.0,26960.31,0,439,10.0,FranceFemale,N,2.0,20.0,1
228,547,Germany,Female,39.0,6,74596.15,3,1.0,1.0,85746.52,1,427,10.0,GermanyFemale,Y,3.0,30.0,8
229,751,Germany,Male,50.0,2,96888.39,1,1.0,0.0,77206.25,1,1993,30.0,GermanyMale,Y,0.0,30.0,10
230,594,Germany,Female,29.0,3,130830.22,1,1.0,0.0,61048.53,0,1606,0.0,GermanyFemale,Y,0.0,0.0,7
231,673,France,Male,72.0,1,0.0,2,0.0,1.0,111981.19,0,2280,,FranceMale,N,2.0,,6
232,610,France,Male,40.0,0,0.0,2,1.0,0.0,62232.6,0,933,20.0,FranceMale,N,0.0,40.0,2
233,512,France,Female,37.0,1,0.0,2,0.0,1.0,156105.03,0,2405,10.0,FranceFemale,N,2.0,20.0,1
234,767,Germany,Male,20.0,3,119714.25,2,0.0,1.0,150135.38,0,886,0.0,GermanyMale,Y,2.0,0.0,7
235,585,France,Female,67.0,5,113978.97,2,0.0,1.0,93146.11,0,2473,40.0,FranceFemale,Y,2.0,80.0,4
236,763,Germany,Male,42.0,6,100160.75,1,1.0,0.0,33462.94,1,760,20.0,GermanyMale,Y,0.0,20.0,9
237,712,France,Female,29.0,2,0.0,1,1.0,1.0,144375.0,0,2090,0.0,FranceFemale,N,1.0,0.0,0
238,539,Germany,Female,43.0,3,116220.5,3,1.0,0.0,55803.96,1,2565,20.0,GermanyFemale,Y,0.0,60.0,9
239,668,France,Female,46.0,2,0.0,3,1.0,0.0,89048.46,1,1335,20.0,FranceFemale,N,0.0,60.0,2
240,703,France,Male,28.0,2,81173.83,2,0.0,1.0,162812.16,0,2522,0.0,FranceMale,Y,2.0,0.0,0
241,662,Spain,Male,38.0,4,0.0,2,1.0,0.0,136259.65,0,1047,10.0,SpainMale,N,0.0,20.0,15
242,725,Germany,Female,39.0,5,116803.8,1,1.0,0.0,124052.97,0,2657,10.0,GermanyFemale,Y,0.0,10.0,8
243,703,France,Male,37.0,8,105961.68,2,0.0,1.0,74158.8,0,170,10.0,FranceMale,Y,2.0,20.0,1
244,659,Germany,Male,67.0,6,117411.6,1,1.0,1.0,45071.09,1,1750,40.0,GermanyMale,Y,1.0,40.0,11
245,523,Spain,Male,34.0,7,0.0,2,1.0,0.0,62030.06,0,1649,10.0,SpainMale,N,0.0,20.0,15
246,635,France,Female,40.0,10,123497.58,1,1.0,0.0,131953.23,1,1273,20.0,FranceFemale,Y,0.0,20.0,2
247,772,Germany,Male,26.0,7,152400.51,2,1.0,0.0,79414.0,0,1011,0.0,GermanyMale,Y,0.0,0.0,7
248,545,France,Female,26.0,1,0.0,2,1.0,1.0,199638.56,0,719,0.0,FranceFemale,N,2.0,0.0,0
249,634,Germany,Male,24.0,8,103097.85,1,1.0,1.0,157577.29,0,2813,0.0,GermanyMale,Y,1.0,0.0,7
250,739,Germany,Male,54.0,8,126418.14,1,1.0,0.0,134420.75,1,1552,30.0,GermanyMale,Y,0.0,30.0,10
251,771,Germany,Female,36.0,5,77846.9,1,0.0,0.0,99805.99,0,1242,10.0,GermanyFemale,Y,0.0,10.0,8
252,587,Spain,Female,34.0,1,0.0,2,1.0,1.0,97932.68,0,1857,10.0,SpainFemale,N,2.0,20.0,15
253,681,France,Female,79.0,0,0.0,2,0.0,1.0,170968.99,0,1703,,FranceFemale,N,2.0,,6
254,544,Germany,Male,37.0,2,79731.91,1,1.0,1.0,57558.95,0,1460,10.0,GermanyMale,Y,1.0,10.0,8
255,696,Spain,Male,28.0,8,0.0,1,0.0,0.0,176713.47,0,458,0.0,SpainMale,N,0.0,0.0,14
256,766,Spain,Male,41.0,0,0.0,2,0.0,1.0,34283.23,0,2868,20.0,SpainMale,N,2.0,40.0,16
257,727,France,Male,34.0,10,0.0,2,1.0,1.0,198637.34,0,1415,10.0,FranceMale,N,2.0,20.0,1
258,671,Germany,Female,34.0,6,37266.67,2,0.0,0.0,156917.12,0,2313,10.0,GermanyFemale,Y,0.0,20.0,8
259,693,France,Female,30.0,6,127992.25,1,1.0,1.0,50457.2,0,1327,10.0,FranceFemale,Y,1.0,10.0,1
260,850,Germany,Male,38.0,3,54901.01,1,1.0,1.0,140075.55,0,2788,10.0,GermanyMale,Y,1.0,10.0,8
261,732,Germany,Male,42.0,9,108748.08,2,1.0,1.0,65323.11,0,1269,20.0,GermanyMale,Y,2.0,40.0,9
262,726,Spain,Female,48.0,6,99906.19,1,1.0,0.0,64323.24,0,1859,20.0,SpainFemale,Y,0.0,20.0,16
263,557,France,Female,32.0,6,184686.41,2,1.0,0.0,14956.44,0,2316,10.0,FranceFemale,Y,0.0,20.0,1
264,682,France,Female,26.0,0,110654.02,1,0.0,1.0,111879.21,0,2260,0.0,FranceFemale,Y,1.0,0.0,0
265,738,Spain,Male,31.0,9,79019.8,1,1.0,1.0,18606.23,0,1361,10.0,SpainMale,Y,1.0,10.0,15
266,531,Spain,Female,36.0,9,99240.51,1,1.0,0.0,123137.01,0,441,10.0,SpainFemale,Y,0.0,10.0,15
267,498,France,Male,34.0,2,0.0,2,1.0,1.0,148528.24,0,2755,10.0,FranceMale,N,2.0,20.0,1
268,651,France,Male,36.0,7,0.0,2,1.0,0.0,13898.31,0,563,10.0,FranceMale,N,0.0,20.0,1
269,549,Spain,Female,39.0,7,0.0,1,0.0,0.0,81259.25,1,881,10.0,SpainFemale,N,0.0,10.0,15
270,791,Germany,Female,35.0,7,52436.2,1,1.0,0.0,161051.75,0,2913,10.0,GermanyFemale,Y,0.0,10.0,8
271,650,Spain,Male,41.0,9,0.0,2,0.0,1.0,191599.67,0,759,20.0,SpainMale,N,2.0,40.0,16
272,733,Germany,Male,34.0,3,100337.96,3,1.0,0.0,48559.19,1,237,10.0,GermanyMale,Y,0.0,30.0,8
273,811,Germany,Female,34.0,1,149297.19,2,1.0,1.0,186339.74,0,306,10.0,GermanyFemale,Y,2.0,20.0,8
274,707,France,Male,30.0,8,0.0,2,1.0,0.0,33159.37,0,1927,10.0,FranceMale,N,0.0,20.0,1
275,712,Germany,Male,28.0,4,145605.44,1,0.0,1.0,93883.53,0,303,0.0,GermanyMale,Y,1.0,0.0,7
276,706,Spain,Female,37.0,7,0.0,2,1.0,1.0,110899.3,0,753,10.0,SpainFemale,N,2.0,20.0,15
277,756,France,Male,62.0,3,0.0,1,1.0,1.0,11199.04,1,2628,40.0,FranceMale,N,1.0,40.0,4
278,777,France,Female,53.0,10,0.0,2,1.0,0.0,189992.97,0,471,30.0,FranceFemale,N,0.0,60.0,3
279,646,France,Male,35.0,6,84026.86,1,0.0,1.0,164255.69,0,63,10.0,FranceMale,Y,1.0,10.0,1
280,714,France,Male,46.0,1,0.0,1,1.0,0.0,152167.79,1,1350,20.0,FranceMale,N,0.0,20.0,2
281,782,France,Male,39.0,8,0.0,2,1.0,1.0,33949.67,0,2830,10.0,FranceMale,N,2.0,20.0,1
282,775,Spain,Male,29.0,10,0.0,2,1.0,1.0,68143.93,0,1117,0.0,SpainMale,N,2.0,0.0,14
283,479,Germany,Male,35.0,4,138718.92,1,1.0,1.0,47251.79,1,1238,10.0,GermanyMale,Y,1.0,10.0,8
284,807,France,Male,42.0,7,118274.71,1,1.0,1.0,25885.72,0,439,20.0,FranceMale,Y,1.0,20.0,2
285,799,France,Female,22.0,8,174185.98,2,0.0,1.0,192633.85,0,2756,0.0,FranceFemale,Y,2.0,0.0,0
286,675,France,Male,40.0,7,113208.86,2,1.0,0.0,34577.36,0,537,20.0,FranceMale,Y,0.0,40.0,2
287,602,Spain,Male,29.0,5,103907.28,1,1.0,0.0,161229.84,0,1361,0.0,SpainMale,Y,0.0,0.0,14
288,475,France,Female,32.0,8,119023.28,1,1.0,0.0,100816.29,0,674,10.0,FranceFemale,Y,0.0,10.0,1
289,744,Spain,Female,26.0,5,166297.89,1,1.0,1.0,181694.44,0,1986,0.0,SpainFemale,Y,1.0,0.0,14
290,588,Spain,Male,34.0,10,0.0,2,1.0,0.0,79078.91,0,1949,10.0,SpainMale,N,0.0,20.0,15
291,703,Germany,Male,42.0,9,63227.0,1,0.0,1.0,137316.32,0,477,20.0,GermanyMale,Y,1.0,20.0,9
292,747,Spain,Female,41.0,5,94521.17,2,1.0,0.0,194926.86,0,24,20.0,SpainFemale,Y,0.0,40.0,16
293,583,France,Male,27.0,7,0.0,2,1.0,0.0,51285.49,0,293,0.0,FranceMale,N,0.0,0.0,0
294,750,Spain,Female,34.0,9,112822.26,1,0.0,0.0,150401.53,1,538,10.0,SpainFemale,Y,0.0,10.0,15
295,681,France,Male,38.0,3,0.0,2,1.0,1.0,112491.96,0,2415,10.0,FranceMale,N,2.0,20.0,1
296,773,France,Male,25.0,2,135903.33,1,1.0,0.0,73656.38,0,2657,0.0,FranceMale,Y,0.0,0.0,0
297,714,France,Female,31.0,4,125169.26,1,1.0,1.0,106636.89,0,2601,10.0,FranceFemale,Y,1.0,10.0,1
298,687,Spain,Female,44.0,7,0.0,3,1.0,0.0,155853.52,1,451,20.0,SpainFemale,N,0.0,60.0,16
299,511,France,Male,58.0,0,149117.31,1,1.0,1.0,162599.51,0,1334,30.0,FranceMale,Y,1.0,30.0,3
300,627,France,Male,33.0,5,0.0,2,1.0,1.0,103737.82,0,934,10.0,FranceMale,N,2.0,20.0,1
301,694,France,Female,31.0,10,0.0,2,1.0,0.0,160990.27,0,790,10.0,FranceFemale,N,0.0,20.0,1
302,616,Spain,Female,36.0,6,132311.71,1,0.0,0.0,15462.84,0,1126,10.0,SpainFemale,Y,0.0,10.0,15
303,687,France,Male,35.0,8,0.0,2,1.0,0.0,10334.05,0,391,10.0,FranceMale,N,0.0,20.0,1
304,712,France,Female,33.0,6,0.0,2,1.0,1.0,190686.16,0,527,10.0,FranceFemale,N,2.0,20.0,1
305,553,France,Male,33.0,4,118082.89,1,0.0,0.0,94440.45,0,318,10.0,FranceMale,Y,0.0,10.0,1
306,667,France,Male,31.0,1,119266.69,1,1.0,1.0,28257.63,0,2048,10.0,FranceMale,Y,1.0,10.0,1
307,731,France,Male,43.0,2,0.0,1,1.0,1.0,170034.95,1,1167,20.0,FranceMale,N,1.0,20.0,2
308,629,Germany,Male,35.0,7,156847.29,2,1.0,0.0,31824.29,0,2436,10.0,GermanyMale,Y,0.0,20.0,8
309,614,France,Male,50.0,4,137104.47,1,1.0,0.0,127166.49,1,145,30.0,FranceMale,Y,0.0,30.0,3
310,438,Germany,Male,31.0,8,78398.69,1,1.0,0.0,44937.01,0,745,10.0,GermanyMale,Y,0.0,10.0,8
311,652,France,Female,80.0,4,0.0,2,1.0,1.0,188603.07,0,2187,,FranceFemale,N,2.0,,6
312,729,Germany,Male,30.0,6,63669.42,1,1.0,0.0,145111.37,0,593,10.0,GermanyMale,Y,0.0,10.0,8
313,642,France,Male,38.0,3,0.0,2,0.0,0.0,171463.83,0,2338,10.0,FranceMale,N,0.0,20.0,1
314,806,Germany,Female,59.0,0,135296.33,1,1.0,0.0,182822.5,0,2463,30.0,GermanyFemale,Y,0.0,30.0,10
315,744,Spain,Male,36.0,2,153804.44,1,1.0,1.0,87213.33,0,2296,10.0,SpainMale,Y,1.0,10.0,15
316,474,Spain,Male,37.0,3,0.0,2,0.0,0.0,57175.32,0,124,10.0,SpainMale,N,0.0,20.0,15
317,559,France,Male,49.0,2,147069.78,1,1.0,0.0,120540.83,1,745,20.0,FranceMale,Y,0.0,20.0,2
318,706,Spain,Male,42.0,9,0.0,2,1.0,1.0,28714.34,0,2287,20.0,SpainMale,N,2.0,40.0,16
319,628,Spain,Female,22.0,3,0.0,1,1.0,0.0,85426.28,0,1741,0.0,SpainFemale,N,0.0,0.0,14
320,429,France,Male,24.0,4,95741.75,1,1.0,0.0,46170.75,0,2134,0.0,FranceMale,Y,0.0,0.0,0
321,525,Spain,Female,57.0,2,145965.33,1,1.0,1.0,64448.36,0,1037,30.0,SpainFemale,Y,1.0,30.0,17
322,680,France,Female,30.0,8,141441.75,1,1.0,1.0,16278.97,0,2653,10.0,FranceFemale,Y,1.0,10.0,1
323,749,France,Male,40.0,1,139290.41,1,1.0,0.0,182855.42,1,1615,20.0,FranceMale,Y,0.0,20.0,2
324,763,France,Female,31.0,4,0.0,2,0.0,0.0,50404.72,0,2900,10.0,FranceFemale,N,0.0,20.0,1
325,734,France,Male,30.0,3,0.0,2,1.0,0.0,107640.25,0,2112,10.0,FranceMale,N,0.0,20.0,1
326,716,France,Male,35.0,4,144428.87,1,1.0,0.0,134132.65,0,2571,10.0,FranceMale,Y,0.0,10.0,1
327,594,France,Male,35.0,2,0.0,2,1.0,0.0,103480.69,0,2389,10.0,FranceMale,N,0.0,20.0,1
328,644,France,Female,46.0,9,95441.27,1,1.0,0.0,108761.05,1,1252,20.0,FranceFemale,Y,0.0,20.0,2
329,671,Germany,Male,35.0,1,144848.74,1,1.0,1.0,179012.3,0,1715,10.0,GermanyMale,Y,1.0,10.0,8
330,664,Germany,Male,26.0,7,116244.14,2,1.0,1.0,95145.14,0,1470,0.0,GermanyMale,Y,2.0,0.0,7
331,656,France,Male,50.0,7,0.0,2,0.0,1.0,72143.44,0,192,30.0,FranceMale,N,2.0,60.0,3
332,667,Spain,Female,40.0,1,146502.07,1,1.0,0.0,19162.89,0,1232,20.0,SpainFemale,Y,0.0,20.0,16
333,663,Germany,Male,44.0,2,117028.6,2,0.0,1.0,144680.18,0,860,20.0,GermanyMale,Y,2.0,40.0,9
334,584,Germany,Female,30.0,8,112013.81,1,1.0,0.0,177772.03,1,1426,10.0,GermanyFemale,Y,0.0,10.0,8
335,626,Spain,Female,37.0,6,108269.37,1,1.0,0.0,5597.94,0,683,10.0,SpainFemale,Y,0.0,10.0,15
336,485,France,Male,29.0,7,182123.79,1,1.0,0.0,116828.51,1,1236,0.0,FranceMale,Y,0.0,0.0,0
337,659,Germany,Female,32.0,3,150923.74,2,0.0,1.0,174652.51,0,2657,10.0,GermanyFemale,Y,2.0,20.0,8
338,649,France,Male,33.0,2,0.0,2,1.0,0.0,2010.98,0,1388,10.0,FranceMale,N,0.0,20.0,1
339,805,Spain,Female,39.0,5,165272.13,1,1.0,0.0,14109.85,1,1969,10.0,SpainFemale,Y,0.0,10.0,15
340,716,Germany,Female,39.0,10,115301.31,1,1.0,0.0,43527.4,1,2897,10.0,GermanyFemale,Y,0.0,10.0,8
341,642,Germany,Female,40.0,6,129502.49,2,0.0,1.0,86099.23,1,1394,20.0,GermanyFemale,Y,2.0,40.0,9
342,659,France,Male,31.0,4,118342.26,1,0.0,0.0,161574.19,0,2601,10.0,FranceMale,Y,0.0,10.0,1
343,545,Spain,Female,47.0,5,0.0,2,1.0,1.0,38970.14,0,1683,20.0,SpainFemale,N,2.0,40.0,16
344,543,France,Male,22.0,8,0.0,2,0.0,0.0,127587.22,0,2803,0.0,FranceMale,N,0.0,0.0,0
345,718,France,Female,25.0,7,0.0,2,1.0,0.0,30380.12,0,2179,0.0,FranceFemale,N,0.0,0.0,0
346,840,France,Female,43.0,7,0.0,2,1.0,0.0,90908.95,0,336,20.0,FranceFemale,N,0.0,40.0,2
347,630,Germany,Female,34.0,9,106937.05,2,1.0,0.0,138275.01,0,933,10.0,GermanyFemale,Y,0.0,20.0,8
348,643,Germany,Male,59.0,3,170331.37,1,1.0,1.0,32171.79,0,2337,30.0,GermanyMale,Y,1.0,30.0,10
349,654,Germany,Female,32.0,1,114510.85,1,1.0,1.0,126143.23,0,2396,10.0,GermanyFemale,Y,1.0,10.0,8
350,582,France,Male,39.0,5,0.0,2,1.0,1.0,129892.93,0,2907,10.0,FranceMale,N,2.0,20.0,1
351,659,Spain,Male,32.0,3,107594.11,2,1.0,1.0,102416.84,0,908,10.0,SpainMale,Y,2.0,20.0,15
352,762,Spain,Male,39.0,2,81273.13,1,1.0,1.0,18719.67,0,2436,10.0,SpainMale,Y,1.0,10.0,15
353,568,Spain,Female,32.0,7,169399.6,1,1.0,0.0,61936.22,0,1283,10.0,SpainFemale,Y,0.0,10.0,15
354,670,Spain,Male,25.0,6,0.0,2,1.0,1.0,78358.94,0,2206,0.0,SpainMale,N,2.0,0.0,14
355,613,France,Female,45.0,1,187841.99,2,1.0,1.0,147224.27,0,75,20.0,FranceFemale,Y,2.0,40.0,2
356,539,France,Male,30.0,0,0.0,2,1.0,0.0,160979.66,0,2249,10.0,FranceMale,N,0.0,20.0,1
357,850,Spain,Female,57.0,8,126776.3,2,1.0,1.0,132298.49,0,2453,30.0,SpainFemale,Y,2.0,60.0,17
358,522,Spain,Male,34.0,9,126436.29,1,1.0,0.0,174248.52,1,2268,10.0,SpainMale,Y,0.0,10.0,15
359,737,France,Male,41.0,1,101960.74,1,1.0,1.0,123547.28,0,2880,20.0,FranceMale,Y,1.0,20.0,2
360,520,France,Male,58.0,3,0.0,2,0.0,1.0,32790.02,0,398,30.0,FranceMale,N,2.0,60.0,3
361,706,Spain,Male,28.0,3,0.0,2,0.0,1.0,181543.67,0,2796,0.0,SpainMale,N,2.0,0.0,14
362,643,Germany,Female,45.0,2,150842.93,1,0.0,1.0,2319.96,1,2297,20.0,GermanyFemale,Y,1.0,20.0,9
363,648,France,Female,50.0,9,102535.57,1,1.0,1.0,189543.19,0,241,30.0,FranceFemale,Y,1.0,30.0,3
364,443,Germany,Female,29.0,9,99027.61,2,1.0,0.0,10940.4,0,459,0.0,GermanyFemale,Y,0.0,0.0,7
365,640,France,Male,68.0,9,0.0,2,1.0,1.0,199493.38,0,1652,40.0,FranceMale,N,2.0,80.0,4
366,628,Spain,Female,33.0,3,0.0,1,1.0,1.0,188193.25,0,1268,10.0,SpainFemale,N,1.0,10.0,15
367,540,Germany,Female,42.0,9,87271.41,2,1.0,0.0,172572.64,0,1958,20.0,GermanyFemale,Y,0.0,40.0,9
368,460,Germany,Female,35.0,8,102742.91,2,1.0,1.0,189339.6,0,2389,10.0,GermanyFemale,Y,2.0,20.0,8
369,636,Germany,Male,34.0,2,40105.51,2,0.0,1.0,53512.16,0,264,10.0,GermanyMale,Y,2.0,20.0,8
370,593,France,Female,29.0,2,152265.43,1,1.0,0.0,34004.44,0,1829,0.0,FranceFemale,Y,0.0,0.0,0
371,801,Spain,Male,42.0,4,141947.67,1,1.0,1.0,10598.29,0,2552,20.0,SpainMale,Y,1.0,20.0,16
372,640,Germany,Female,75.0,1,106307.91,2,0.0,1.0,113428.77,0,586,,GermanyFemale,Y,2.0,,13
373,611,Germany,Male,31.0,0,107884.81,2,1.0,1.0,183487.98,0,322,10.0,GermanyMale,Y,2.0,20.0,8
374,802,Germany,Male,31.0,1,125013.72,1,1.0,1.0,187658.09,0,1062,10.0,GermanyMale,Y,1.0,10.0,8
375,717,Germany,Male,35.0,7,58469.37,2,1.0,1.0,172459.39,0,241,10.0,GermanyMale,Y,2.0,20.0,8
376,769,France,Female,39.0,8,0.0,1,0.0,1.0,21016.0,0,89,10.0,FranceFemale,N,1.0,10.0,1
377,745,Germany,Male,45.0,10,117231.63,3,1.0,1.0,122381.02,1,968,20.0,GermanyMale,Y,3.0,60.0,9
378,572,Spain,Male,35.0,4,152390.26,1,1.0,0.0,128123.66,0,1394,10.0,SpainMale,Y,0.0,10.0,15
379,629,Spain,Female,30.0,2,34013.63,1,1.0,0.0,19570.63,0,1429,10.0,SpainFemale,Y,0.0,10.0,15
380,687,Spain,Female,39.0,2,0.0,3,0.0,0.0,188150.6,1,723,10.0,SpainFemale,N,0.0,30.0,15
381,483,France,Female,50.0,9,0.0,2,1.0,1.0,111020.24,0,858,30.0,FranceFemale,N,2.0,60.0,3
382,690,France,Male,36.0,7,101583.11,2,1.0,0.0,123775.15,0,1805,10.0,FranceMale,Y,0.0,20.0,1
383,492,Germany,Female,30.0,10,77168.87,2,0.0,1.0,146700.22,0,2607,10.0,GermanyFemale,Y,2.0,20.0,8
384,709,Germany,Male,28.0,8,124695.72,2,1.0,0.0,145251.35,0,304,0.0,GermanyMale,Y,0.0,0.0,7
385,705,Germany,Male,44.0,3,105934.96,1,1.0,0.0,82463.69,0,2059,20.0,GermanyMale,Y,0.0,20.0,9
386,560,France,Female,66.0,9,0.0,1,1.0,1.0,15928.49,0,259,40.0,FranceFemale,N,1.0,40.0,4
387,611,Spain,Male,46.0,6,0.0,2,1.0,0.0,45886.33,0,2033,20.0,SpainMale,N,0.0,40.0,16
388,730,Spain,Male,62.0,2,0.0,2,1.0,1.0,186489.95,0,1054,40.0,SpainMale,N,2.0,80.0,18
389,709,Spain,Female,45.0,2,0.0,2,0.0,1.0,162922.65,0,2804,20.0,SpainFemale,N,2.0,40.0,16
390,544,France,Female,21.0,10,161525.96,2,1.0,0.0,9262.77,0,1284,0.0,FranceFemale,Y,0.0,0.0,0
391,712,Germany,Female,29.0,7,147199.07,1,1.0,1.0,84932.4,0,1857,0.0,GermanyFemale,Y,1.0,0.0,7
392,752,Germany,Male,38.0,3,183102.29,1,1.0,1.0,71557.12,0,2065,10.0,GermanyMale,Y,1.0,10.0,8
393,648,Spain,Male,46.0,9,127209.0,2,1.0,0.0,77405.95,1,651,20.0,SpainMale,Y,0.0,40.0,16
394,556,Spain,Male,38.0,8,0.0,2,0.0,0.0,417.41,1,699,10.0,SpainMale,N,0.0,20.0,15
395,594,Spain,Female,24.0,0,97378.54,1,1.0,1.0,71405.17,0,435,0.0,SpainFemale,Y,1.0,0.0,14
396,645,Germany,Female,37.0,2,136925.09,2,0.0,1.0,153400.24,0,460,10.0,GermanyFemale,Y,2.0,20.0,8
397,557,France,Male,33.0,3,54503.55,1,1.0,1.0,371.05,0,1423,10.0,FranceMale,Y,1.0,10.0,1
398,547,Germany,Male,32.0,8,155726.85,1,1.0,0.0,67789.99,0,1850,10.0,GermanyMale,Y,0.0,10.0,8
399,701,France,Female,39.0,9,0.0,2,0.0,1.0,145894.9,0,1811,10.0,FranceFemale,N,2.0,20.0,1
400,616,France,Female,66.0,1,135842.41,1,1.0,0.0,183840.51,1,2078,40.0,FranceFemale,Y,0.0,40.0,4
401,605,France,Male,52.0,1,63349.75,1,1.0,0.0,108887.44,0,2665,30.0,FranceMale,Y,0.0,30.0,3
402,593,Germany,Female,38.0,4,129499.42,1,1.0,1.0,154071.27,0,2098,10.0,GermanyFemale,Y,1.0,10.0,8
403,751,Spain,Male,52.0,8,0.0,2,0.0,1.0,179291.85,0,410,30.0,SpainMale,N,2.0,60.0,17
404,443,Spain,Male,36.0,6,70438.01,2,0.0,1.0,56937.43,0,867,10.0,SpainMale,Y,2.0,20.0,15
405,685,France,Male,23.0,8,0.0,2,1.0,1.0,112239.03,0,912,0.0,FranceMale,N,2.0,0.0,0
406,718,France,Male,36.0,9,0.0,1,1.0,0.0,45909.87,0,2208,10.0,FranceMale,N,0.0,10.0,1
407,538,Spain,Female,49.0,9,141434.04,1,0.0,0.0,173779.25,1,1822,20.0,SpainFemale,Y,0.0,20.0,16
408,611,Spain,Female,37.0,4,0.0,2,1.0,0.0,125696.26,0,927,10.0,SpainFemale,N,0.0,20.0,15
409,668,Germany,Male,37.0,10,152958.29,2,1.0,1.0,159585.61,0,1350,10.0,GermanyMale,Y,2.0,20.0,8
410,537,Germany,Female,41.0,3,138306.34,1,1.0,0.0,106761.47,0,1429,20.0,GermanyFemale,Y,0.0,20.0,9
411,709,Spain,Male,23.0,10,0.0,2,0.0,0.0,129590.18,0,1756,0.0,SpainMale,N,0.0,0.0,14
412,850,France,Male,38.0,1,0.0,2,1.0,1.0,80006.65,0,2172,10.0,FranceMale,N,2.0,20.0,1
413,745,Spain,Female,31.0,3,124328.84,1,1.0,1.0,140451.52,0,892,10.0,SpainFemale,Y,1.0,10.0,15
414,693,Germany,Female,41.0,9,181461.48,3,1.0,1.0,187929.43,1,468,20.0,GermanyFemale,Y,3.0,60.0,9
415,795,Spain,Male,35.0,8,0.0,2,1.0,0.0,167155.36,0,1860,10.0,SpainMale,N,0.0,20.0,15
416,626,Spain,Male,26.0,8,0.0,2,0.0,0.0,191420.71,0,1234,0.0,SpainMale,N,0.0,0.0,14
417,487,Germany,Female,61.0,5,110368.03,1,0.0,0.0,11384.45,1,1150,40.0,GermanyFemale,Y,0.0,40.0,11
418,556,France,Female,39.0,9,89588.35,1,1.0,1.0,94898.1,0,697,10.0,FranceFemale,Y,1.0,10.0,1
419,643,France,Female,46.0,6,0.0,2,0.0,0.0,106781.59,0,1549,20.0,FranceFemale,N,0.0,40.0,2
420,605,France,Female,28.0,6,0.0,2,0.0,0.0,159508.52,0,689,0.0,FranceFemale,N,0.0,0.0,0
421,756,Germany,Female,60.0,3,115924.89,1,1.0,0.0,93524.19,1,2568,40.0,GermanyFemale,Y,0.0,40.0,11
422,586,France,Female,38.0,2,0.0,2,1.0,0.0,87168.46,0,2271,10.0,FranceFemale,N,0.0,20.0,1
423,535,Germany,Male,40.0,7,111756.5,1,1.0,0.0,8128.32,1,893,20.0,GermanyMale,Y,0.0,20.0,9
424,678,France,Female,35.0,4,0.0,1,1.0,0.0,125518.32,0,2523,10.0,FranceFemale,N,0.0,10.0,1
425,596,France,Male,39.0,9,0.0,1,1.0,0.0,48963.59,0,829,10.0,FranceMale,N,0.0,10.0,1
426,648,France,Male,26.0,9,162923.85,1,1.0,0.0,98368.24,0,1503,0.0,FranceMale,Y,0.0,0.0,0
427,492,Germany,Male,39.0,10,124576.65,2,1.0,0.0,148584.61,0,556,10.0,GermanyMale,Y,0.0,20.0,8
428,702,France,Male,45.0,0,80793.58,1,1.0,1.0,27474.81,0,2697,20.0,FranceMale,Y,1.0,20.0,2
429,486,Germany,Female,40.0,9,71340.09,1,1.0,0.0,76192.21,0,2786,20.0,GermanyFemale,Y,0.0,20.0,9
430,568,Germany,Male,40.0,1,99282.63,1,0.0,0.0,134600.94,1,306,20.0,GermanyMale,Y,0.0,20.0,9
431,619,Germany,Male,57.0,3,137946.39,1,1.0,1.0,72467.99,1,1970,30.0,GermanyMale,Y,1.0,30.0,10
432,724,Germany,Male,41.0,2,127892.57,2,0.0,1.0,199645.45,0,1467,20.0,GermanyMale,Y,2.0,40.0,9
433,548,Germany,Female,33.0,0,101084.36,1,1.0,0.0,42749.85,0,2178,10.0,GermanyFemale,Y,0.0,10.0,8
434,545,Germany,Female,37.0,8,114754.08,1,1.0,0.0,136050.44,1,1669,10.0,GermanyFemale,Y,0.0,10.0,8
